,Vehicle_Application_Status,Application ID,Application Status,Property Type,Property Sub Type,OnSite Sanitation Type,Door Number,Street Name,City,Pincode,Locality,District,State,Slum Name,Application Source,Desludging Entity,Longitude,Latitude,Geo Location Provided,Desludging Vehicle Number,Vehicle Type,Vehicle Capacity,Waste Collected,Waste Dumped,Vehicle In DateTime,Vehicle  Out DateTime,Fstp Plant Name,Payment Amount,Payment Status,Payment Source,Payment Instrument Type,Application Submitted Time,Pending payment Submitted Time,Assigned DSO Submitted Time,DSO Rejected Submitted Time,DSO Inprogress Submitted Time,Pending DSO Approval Submitted Time,Rejected Date Time,Cancelled Date Time,Citizen feedback Submitted Date Time,Application Completed Time,Rating,Scheduled Time,Waiting for disposalTime,Disposed Time,SLA Planned (In Days),SLA achieved
387,Disposed,FSM-BLS-2022-03-24-000685,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,24/03/2022 18:15:00,24/03/2022 18:25:00,,1200,New,Counter,CASH,24/03/2022 15:42:40,24/03/2022 15:42:40,24/03/2022 15:42:52,N/A,24/03/2022 18:09:06,24/03/2022 18:09:03,N/A,N/A,24/03/2022 18:09:10,,,,,,2,N/A
388,Disposed,FSM-BLS-2022-03-24-000682,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,24/03/2022 18:56:00,24/03/2022 19:13:00,,1200,New,Counter,CASH,24/03/2022 15:37:21,24/03/2022 15:37:22,24/03/2022 15:37:43,N/A,24/03/2022 19:12:11,24/03/2022 19:12:07,N/A,N/A,24/03/2022 19:12:24,,,,,,2,N/A
389,Disposed,FSM-BLS-2022-03-24-000683,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,24/03/2022 18:56:00,24/03/2022 19:13:00,,650,New,Counter,CASH,24/03/2022 15:38:53,24/03/2022 15:38:54,24/03/2022 15:39:07,N/A,24/03/2022 18:12:35,24/03/2022 18:12:31,N/A,N/A,24/03/2022 18:25:57,,,,,,2,N/A
390,Disposed,FSM-BAM-2022-03-24-000711,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,Gate bazar truck stand,Berhampur,,Berhampur,Berhampur,Punjab,,Telephone,Himalaya Cleaning & Care,,,No,OD-07-AE-2914,,5000,5000,5000,24/03/2022 17:10:00,24/03/2022 17:40:00,,1600,New,Counter,CASH,24/03/2022 22:02:05,24/03/2022 22:02:06,24/03/2022 22:02:27,N/A,24/03/2022 22:03:09,24/03/2022 22:03:01,N/A,N/A,24/03/2022 22:03:14,,,,,,2,N/A
391,Disposed,FSM-BLS-2022-03-24-000677,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,24/03/2022 19:05:00,24/03/2022 19:15:00,,1200,New,Counter,CASH,24/03/2022 15:31:26,24/03/2022 15:31:26,24/03/2022 15:31:39,N/A,24/03/2022 19:15:02,24/03/2022 19:14:53,N/A,N/A,24/03/2022 19:15:08,,,,,,2,N/A
392,Disposed,FSM-BLS-2022-03-24-000676,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,24/03/2022 19:08:00,24/03/2022 19:15:00,,650,New,Counter,CASH,24/03/2022 15:30:24,24/03/2022 15:30:24,24/03/2022 15:30:38,N/A,24/03/2022 19:15:23,24/03/2022 19:15:18,N/A,N/A,24/03/2022 19:15:25,,,,,,2,N/A
393,Disposed,FSM-BLS-2022-03-25-000714,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,25/03/2022 16:35:00,25/03/2022 16:50:00,,650,New,Counter,CASH,25/03/2022 15:39:15,25/03/2022 15:39:16,25/03/2022 15:39:36,N/A,25/03/2022 17:56:34,25/03/2022 17:56:30,N/A,N/A,25/03/2022 17:56:37,,,,,,2,N/A
394,Disposed,FSM-BLS-2022-03-24-000675,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,24/03/2022 19:00:00,24/03/2022 19:15:00,,1200,New,Counter,CASH,24/03/2022 15:29:04,24/03/2022 15:29:04,24/03/2022 15:29:25,N/A,24/03/2022 19:15:38,24/03/2022 19:15:34,N/A,N/A,24/03/2022 19:15:41,,,,,,2,N/A
395,Disposed,FSM-BLS-2022-03-24-000680,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,24/03/2022 19:04:00,24/03/2022 19:16:00,,650,New,Counter,CASH,24/03/2022 15:35:05,24/03/2022 15:35:05,24/03/2022 15:35:19,N/A,24/03/2022 19:13:38,24/03/2022 19:13:16,N/A,N/A,24/03/2022 19:16:04,,,,,,2,N/A
396,Disposed,FSM-BAM-2022-03-24-000712,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,Nigam nagar,Berhampur,,Ankuli,Berhampur,Punjab,,Telephone,Himalaya Cleaning & Care,,,No,OD-07-AE-2914,,5000,5000,5000,24/03/2022 21:20:00,24/03/2022 21:50:00,,1600,New,Counter,CASH,24/03/2022 22:06:57,24/03/2022 22:06:57,24/03/2022 22:07:18,N/A,24/03/2022 22:07:53,24/03/2022 22:07:46,N/A,N/A,24/03/2022 22:07:57,,,,,,2,N/A
397,Scheduled,FSM-BAM-2022-03-25-000725,DSO Inprogress,Residential,Independent house,Conventional Spectic tank,N/A,Chama khandi,Berhampur,,Other,Berhampur,Punjab,,Telephone,Berhampur Municipal Corporation,,,No,0D-07-AE-8338,,3000,0,0,N/A,N/A,,1100,New,Counter,CASH,25/03/2022 16:57:38,25/03/2022 16:57:38,25/03/2022 16:58:05,N/A,25/03/2022 16:59:10,25/03/2022 16:58:58,N/A,N/A,N/A,,,,,,2,N/A
398,Disposed,FSM-BLS-2022-03-25-000713,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Gopalgaon,Balasore,Punjab,,Telephone,Balasore Municipality,,,No,OR 01C 2930,,3000,3000,3000,25/03/2022 16:50:00,25/03/2022 17:08:00,,1200,New,Counter,CASH,25/03/2022 15:27:40,25/03/2022 15:27:40,25/03/2022 15:28:06,N/A,25/03/2022 17:56:20,25/03/2022 17:56:14,N/A,N/A,25/03/2022 17:56:23,,,,,,2,N/A
399,Disposed,FSM-BLS-2022-03-25-000716,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,25/03/2022 18:15:00,25/03/2022 18:26:00,,650,New,Counter,CASH,25/03/2022 15:41:10,25/03/2022 15:41:10,25/03/2022 15:41:21,N/A,25/03/2022 17:58:00,25/03/2022 17:57:42,N/A,N/A,25/03/2022 17:58:21,,,,,,2,N/A
400,Disposed,FSM-BLS-2022-03-25-000717,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,25/03/2022 17:58:00,25/03/2022 18:12:00,,650,New,Counter,CASH,25/03/2022 15:42:06,25/03/2022 15:42:06,25/03/2022 15:43:02,N/A,25/03/2022 17:58:49,25/03/2022 17:58:29,N/A,N/A,25/03/2022 17:58:52,,,,,,2,N/A
401,Disposed,FSM-BLS-2022-03-25-000719,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,25/03/2022 17:25:00,25/03/2022 17:47:00,,650,New,Counter,CASH,25/03/2022 15:46:05,25/03/2022 15:46:03,25/03/2022 15:46:20,N/A,25/03/2022 17:59:44,25/03/2022 17:59:39,N/A,N/A,25/03/2022 18:00:01,,,,,,2,N/A
402,Disposed,FSM-BLS-2022-03-25-000727,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,25/03/2022 18:35:00,25/03/2022 18:45:00,,650,New,Counter,CASH,25/03/2022 17:01:42,25/03/2022 17:01:42,25/03/2022 17:02:10,N/A,25/03/2022 18:08:21,25/03/2022 18:08:17,N/A,N/A,25/03/2022 18:08:24,,,,,,2,N/A
403,Disposed,FSM-BLS-2022-03-25-000718,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Gopalgaon,Balasore,Punjab,,Telephone,Balasore Municipality,,,No,OR 01C 2930,,3000,3000,3000,25/03/2022 18:00:00,25/03/2022 18:17:00,,1200,New,Counter,CASH,25/03/2022 15:44:34,25/03/2022 15:44:32,25/03/2022 15:45:06,N/A,25/03/2022 17:59:26,25/03/2022 17:59:22,N/A,N/A,25/03/2022 17:59:29,,,,,,2,N/A
404,Disposed,FSM-BLS-2022-03-25-000741,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,25/03/2022 18:45:00,25/03/2022 18:58:00,,1200,New,Counter,CASH,25/03/2022 17:33:59,25/03/2022 17:33:59,25/03/2022 17:35:56,N/A,25/03/2022 18:19:54,25/03/2022 18:19:50,N/A,N/A,25/03/2022 18:20:49,,,,,,2,N/A
405,Disposed,FSM-BLS-2022-03-25-000721,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,25/03/2022 18:02:00,25/03/2022 18:19:00,,650,New,Counter,CASH,25/03/2022 15:49:23,25/03/2022 15:49:23,25/03/2022 15:49:42,N/A,25/03/2022 18:00:33,25/03/2022 18:00:29,N/A,N/A,25/03/2022 18:00:36,,,,,,2,N/A
406,Disposed,FSM-BLS-2022-03-25-000722,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,25/03/2022 17:49:00,25/03/2022 18:05:00,,1200,New,Counter,CASH,25/03/2022 16:54:52,25/03/2022 16:54:52,25/03/2022 18:04:21,N/A,25/03/2022 18:04:46,25/03/2022 18:04:42,N/A,N/A,25/03/2022 18:04:52,,,,,,2,N/A
407,Disposed,FSM-BLS-2022-03-25-000720,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Bhaskarganj,Balasore,Punjab,,Telephone,Balasore Municipality,,,No,OR 01C 2930,,3000,3000,3000,25/03/2022 19:05:00,25/03/2022 19:21:00,,1200,New,Counter,CASH,25/03/2022 15:48:22,25/03/2022 15:48:22,25/03/2022 15:48:40,N/A,25/03/2022 18:01:44,25/03/2022 18:01:39,N/A,N/A,25/03/2022 18:01:54,,,,,,2,N/A
408,Disposed,FSM-BLS-2022-03-25-000731,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,25/03/2022 19:04:00,25/03/2022 19:23:00,,650,New,Counter,CASH,25/03/2022 17:08:32,25/03/2022 17:08:32,25/03/2022 17:08:55,N/A,25/03/2022 18:09:45,25/03/2022 18:09:40,N/A,N/A,25/03/2022 18:10:04,,,,,,2,N/A
409,Disposed,FSM-BLS-2022-03-25-000723,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,25/03/2022 19:34:00,25/03/2022 19:52:00,,1200,New,Counter,CASH,25/03/2022 16:55:57,25/03/2022 16:55:57,25/03/2022 18:05:42,N/A,25/03/2022 18:06:58,25/03/2022 18:06:54,N/A,N/A,25/03/2022 18:07:01,,,,,,2,N/A
410,Disposed,FSM-BLS-2022-03-25-000724,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,25/03/2022 20:15:00,25/03/2022 20:28:00,,1200,New,Counter,CASH,25/03/2022 16:56:26,25/03/2022 16:56:26,25/03/2022 18:06:38,N/A,25/03/2022 18:07:15,25/03/2022 18:07:11,N/A,N/A,25/03/2022 18:07:30,,,,,,2,N/A
411,Disposed,FSM-BLS-2022-03-25-000736,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,25/03/2022 18:45:00,25/03/2022 19:05:00,,1200,New,Counter,CASH,25/03/2022 17:21:44,25/03/2022 17:21:44,25/03/2022 17:21:58,N/A,25/03/2022 18:11:59,25/03/2022 18:11:55,N/A,N/A,25/03/2022 18:12:16,,,,,,2,N/A
412,Disposed,FSM-BLS-2022-03-25-000726,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,25/03/2022 20:45:00,25/03/2022 21:01:00,,1200,New,Counter,CASH,25/03/2022 17:00:29,25/03/2022 17:00:29,25/03/2022 17:00:44,N/A,25/03/2022 18:08:00,25/03/2022 18:07:56,N/A,N/A,25/03/2022 18:08:04,,,,,,2,N/A
413,Disposed,FSM-BLS-2022-03-25-000735,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Sahadevkhunta(P),Balasore,Punjab,,Telephone,Balasore Municipality,,,No,OR 01C 2930,,3000,3000,3000,25/03/2022 18:13:00,25/03/2022 18:22:00,,1200,New,Counter,CASH,25/03/2022 17:15:36,25/03/2022 17:15:36,25/03/2022 17:15:52,N/A,25/03/2022 18:11:31,25/03/2022 18:11:24,N/A,N/A,25/03/2022 18:11:49,,,,,,2,N/A
414,Disposed,FSM-BLS-2022-03-25-000728,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,25/03/2022 21:29:00,25/03/2022 21:40:00,,1200,New,Counter,CASH,25/03/2022 17:03:09,25/03/2022 17:03:09,25/03/2022 17:03:27,N/A,25/03/2022 18:08:49,25/03/2022 18:08:45,N/A,N/A,25/03/2022 18:08:58,,,,,,2,N/A
415,Disposed,FSM-BLS-2022-03-25-000732,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,25/03/2022 19:28:00,25/03/2022 19:40:00,,650,New,Counter,CASH,25/03/2022 17:09:50,25/03/2022 17:09:50,25/03/2022 17:11:02,N/A,25/03/2022 18:10:16,25/03/2022 18:10:12,N/A,N/A,25/03/2022 18:10:30,,,,,,2,N/A
416,Disposed,FSM-BLS-2022-03-25-000737,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Angargadia(P),Balasore,Punjab,,Telephone,Balasore Municipality,,,No,OR 01C 2930,,3000,3000,3000,25/03/2022 20:15:00,25/03/2022 20:28:00,,1200,New,Counter,CASH,25/03/2022 17:23:11,25/03/2022 17:23:11,25/03/2022 17:23:24,N/A,25/03/2022 18:12:27,25/03/2022 18:12:23,N/A,N/A,25/03/2022 18:13:16,,,,,,2,N/A
417,Disposed,FSM-BLS-2022-03-25-000730,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Balasore Municipality,,,No,OR 01C 2930,,3000,3000,3000,25/03/2022 19:26:00,25/03/2022 19:45:00,,1200,New,Counter,CASH,25/03/2022 17:06:39,25/03/2022 17:06:44,25/03/2022 17:07:20,N/A,25/03/2022 18:09:10,25/03/2022 18:09:05,N/A,N/A,25/03/2022 18:09:13,,,,,,2,N/A
418,Disposed,FSM-BLS-2022-03-25-000733,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,25/03/2022 19:12:00,25/03/2022 19:25:00,,1200,New,Counter,CASH,25/03/2022 17:12:14,25/03/2022 17:12:14,25/03/2022 17:12:27,N/A,25/03/2022 18:10:39,25/03/2022 18:10:36,N/A,N/A,25/03/2022 18:10:46,,,,,,2,N/A
419,Disposed,FSM-BLS-2022-03-25-000734,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,25/03/2022 20:35:00,25/03/2022 20:53:00,,650,New,Counter,CASH,25/03/2022 17:14:05,25/03/2022 17:14:06,25/03/2022 17:14:18,N/A,25/03/2022 18:10:59,25/03/2022 18:10:55,N/A,N/A,25/03/2022 18:11:15,,,,,,2,N/A
420,Disposed,FSM-BLS-2022-03-25-000740,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,25/03/2022 18:18:00,25/03/2022 18:25:00,,650,New,Counter,CASH,25/03/2022 17:32:21,25/03/2022 17:32:21,25/03/2022 17:32:34,N/A,25/03/2022 18:15:00,25/03/2022 18:14:56,N/A,N/A,25/03/2022 18:15:30,,,,,,2,N/A
421,Disposed,FSM-BLS-2022-03-25-000738,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,25/03/2022 21:30:00,25/03/2022 21:40:00,,650,New,Counter,CASH,25/03/2022 17:24:55,25/03/2022 17:24:55,25/03/2022 17:25:32,N/A,25/03/2022 18:13:30,25/03/2022 18:13:26,N/A,N/A,25/03/2022 18:14:35,,,,,,2,N/A
422,Disposed,FSM-BLS-2022-03-25-000739,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,25/03/2022 18:20:00,25/03/2022 18:30:00,,1200,New,Counter,CASH,25/03/2022 17:30:46,25/03/2022 17:30:46,25/03/2022 17:31:20,N/A,25/03/2022 18:18:43,25/03/2022 18:18:38,N/A,N/A,25/03/2022 18:18:46,,,,,,2,N/A
423,Disposed,FSM-BLS-2022-03-25-000729,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,25/03/2022 18:30:00,25/03/2022 18:42:00,,650,New,Counter,CASH,25/03/2022 17:04:24,25/03/2022 17:04:24,25/03/2022 17:04:56,N/A,25/03/2022 18:18:06,25/03/2022 18:17:59,N/A,N/A,25/03/2022 18:18:17,,,,,,2,N/A
424,Disposed,FSM-BLS-2022-03-25-000742,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,25/03/2022 20:21:00,25/03/2022 20:35:00,,1200,New,Counter,CASH,25/03/2022 17:36:34,25/03/2022 17:36:34,25/03/2022 17:36:45,N/A,25/03/2022 18:21:12,25/03/2022 18:20:59,N/A,N/A,25/03/2022 18:21:23,,,,,,2,N/A
425,Disposed,FSM-BLS-2022-03-25-000743,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,25/03/2022 20:27:00,25/03/2022 20:39:00,,1200,New,Counter,CASH,25/03/2022 17:38:01,25/03/2022 17:38:01,25/03/2022 17:38:17,N/A,25/03/2022 18:21:34,25/03/2022 18:21:30,N/A,N/A,25/03/2022 18:21:50,,,,,,2,N/A
426,Disposed,FSM-BLS-2022-03-25-000745,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,25/03/2022 18:29:00,25/03/2022 18:49:00,,650,New,Counter,CASH,25/03/2022 17:41:11,25/03/2022 17:41:11,25/03/2022 17:41:26,N/A,25/03/2022 18:28:38,25/03/2022 18:28:35,N/A,N/A,25/03/2022 18:28:41,,,,,,2,N/A
427,Disposed,FSM-BLS-2022-03-25-000746,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,25/03/2022 19:00:00,25/03/2022 19:15:00,,650,New,Counter,CASH,25/03/2022 17:42:15,25/03/2022 17:42:15,25/03/2022 17:42:28,N/A,25/03/2022 18:28:52,25/03/2022 18:28:49,N/A,N/A,25/03/2022 18:29:17,,,,,,2,N/A
428,Disposed,FSM-BLS-2022-03-25-000751,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Angargadia(P),Balasore,Punjab,,Telephone,Balasore Municipality,,,No,OR 01C 2930,,3000,3000,3000,25/03/2022 20:32:00,25/03/2022 20:53:00,,1200,New,Counter,CASH,25/03/2022 17:49:04,25/03/2022 17:49:04,25/03/2022 17:49:19,N/A,25/03/2022 18:30:42,25/03/2022 18:30:39,N/A,N/A,25/03/2022 18:31:16,,,,,,2,N/A
429,Disposed,FSM-BLS-2022-03-25-000747,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,25/03/2022 18:30:00,25/03/2022 18:48:00,,1200,New,Counter,CASH,25/03/2022 17:43:36,25/03/2022 17:43:36,25/03/2022 17:43:48,N/A,25/03/2022 18:29:31,25/03/2022 18:29:27,N/A,N/A,25/03/2022 18:29:34,,,,,,2,N/A
430,Disposed,FSM-BLS-2022-03-25-000748,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,25/03/2022 18:31:00,25/03/2022 18:50:00,,650,New,Counter,CASH,25/03/2022 17:44:32,25/03/2022 17:44:32,25/03/2022 17:44:51,N/A,25/03/2022 18:29:45,25/03/2022 18:29:41,N/A,N/A,25/03/2022 18:29:59,,,,,,2,N/A
431,Disposed,FSM-BLS-2022-03-25-000750,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,25/03/2022 20:55:00,25/03/2022 21:17:00,,1200,New,Counter,CASH,25/03/2022 17:47:43,25/03/2022 17:47:43,25/03/2022 17:48:00,N/A,25/03/2022 18:30:12,25/03/2022 18:30:08,N/A,N/A,25/03/2022 18:30:32,,,,,,2,N/A
432,Disposed,FSM-BLS-2022-03-25-000744,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Damdorpur,Balasore,Punjab,,Telephone,Balasore Municipality,,,No,OR 01C 2930,,3000,3000,3000,25/03/2022 18:30:00,25/03/2022 18:50:00,,1200,New,Counter,CASH,25/03/2022 17:39:07,25/03/2022 17:39:07,25/03/2022 17:39:33,N/A,25/03/2022 18:28:24,25/03/2022 18:28:20,N/A,N/A,25/03/2022 18:28:28,,,,,,2,N/A
433,Disposed,FSM-BLS-2022-03-26-000761,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,26/03/2022 15:33:00,26/03/2022 18:51:00,,650,New,Counter,CASH,26/03/2022 16:58:12,26/03/2022 16:58:15,26/03/2022 16:58:33,N/A,26/03/2022 18:50:42,26/03/2022 18:50:39,N/A,N/A,26/03/2022 18:50:45,,,,,,2,N/A
434,Disposed,FSM-BLS-2022-03-25-000752,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,25/03/2022 19:31:00,25/03/2022 19:50:00,,650,New,Counter,CASH,25/03/2022 17:50:06,25/03/2022 17:50:07,25/03/2022 17:50:21,N/A,25/03/2022 18:31:31,25/03/2022 18:31:27,N/A,N/A,25/03/2022 18:31:42,,,,,,2,N/A
435,Disposed,FSM-BLS-2022-03-26-000766,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Balasore Municipality,,,No,OR 01C 2930,,3000,3000,3000,26/03/2022 18:40:00,26/03/2022 18:45:00,,1200,New,Counter,CASH,26/03/2022 17:05:56,26/03/2022 17:05:56,26/03/2022 17:06:13,N/A,26/03/2022 18:52:37,26/03/2022 18:52:32,N/A,N/A,26/03/2022 18:52:50,,,,,,2,N/A
436,Disposed,FSM-BLS-2022-03-25-000749,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Balasore Municipality,,,No,OR 01C 2930,,3000,3000,3000,25/03/2022 21:32:00,25/03/2022 21:55:00,,1200,New,Counter,CASH,25/03/2022 17:46:22,25/03/2022 17:46:22,25/03/2022 17:46:49,N/A,25/03/2022 18:32:13,25/03/2022 18:32:08,N/A,N/A,25/03/2022 18:32:25,,,,,,2,N/A
