,Vehicle_Application_Status,Application ID,Application Status,Property Type,Property Sub Type,OnSite Sanitation Type,Door Number,Street Name,City,Pincode,Locality,District,State,Slum Name,Application Source,Desludging Entity,Longitude,Latitude,Geo Location Provided,Desludging Vehicle Number,Vehicle Type,Vehicle Capacity,Waste Collected,Waste Dumped,Vehicle In DateTime,Vehicle  Out DateTime,Fstp Plant Name,Payment Amount,Payment Status,Payment Source,Payment Instrument Type,Application Submitted Time,Pending payment Submitted Time,Assigned DSO Submitted Time,DSO Rejected Submitted Time,DSO Inprogress Submitted Time,Pending DSO Approval Submitted Time,Rejected Date Time,Cancelled Date Time,Citizen feedback Submitted Date Time,Application Completed Time,Rating,Scheduled Time,Waiting for disposalTime,Disposed Time,SLA Planned (In Days),SLA achieved
331,,FSM-TST-2022-01-11-000167,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:25:28,12/01/2022 03:24:49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
332,,FSM-DKN-2021-12-15-000046,Application Created,Residential,Independent house,N/A,N/A,N/A,Dhenkanal,759001,Shyamacharanpur,Dhenkanal,Punjab,,Online,N/A,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,15/12/2021 18:30:55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
333,,FSM-TST-2022-01-12-000224,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 19:55:50,12/01/2022 19:55:50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
334,,FSM-TST-2021-12-06-000008,Cancelled,Residential,Apartment,Conventional Spectic tank,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,650,New,Counter,CASH,07/12/2021 00:07:21,07/12/2021 00:07:19,07/12/2021 00:10:33,N/A,N/A,N/A,N/A,07/12/2021 00:18:04,N/A,,,,,,2,N/A
335,,FSM-TST-2022-01-12-000228,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 20:33:10,12/01/2022 20:33:10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
336,,FSM-BAM-2022-02-24-000470,Pending for payment,Residential,Independent house,N/A,N/A,Trinath Nagar Nildri Vihar,Berhampur,,Berhampur,Berhampur,Punjab,,Counter,N/A,,,No,N/A,TATA LPT709/34,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,24/02/2022 14:09:40,24/02/2022 14:09:45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
337,,FSM-TST-2022-01-11-000118,Pending for payment,Residential,Independent house,N/A,N/A,N/A,testing,,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,11/01/2022 17:30:49,11/01/2022 17:30:49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
338,,FSM-TST-2022-01-11-000117,Pending for payment,Residential,Independent house,N/A,N/A,N/A,testing,,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,11/01/2022 17:20:07,11/01/2022 17:19:42,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
339,,FSM-DKN-2021-12-15-000039,Application Created,Residential,Independent house,Conventional Spectic tank,Manjulata,Manju,Dhenkanal,,Dhenkanal Town,Dhenkanal,Punjab,,Online,N/A,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,15/12/2021 18:17:23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
340,,FSM-TST-2022-01-11-000180,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:26:07,12/01/2022 03:25:28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
341,,FSM-TST-2022-01-11-000134,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,11/01/2022 22:48:00,11/01/2022 22:48:00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
342,,FSM-TST-2022-01-11-000143,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:17:10,12/01/2022 03:17:11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
343,,FSM-TST-2022-01-10-000099,Pending for DSO Assignment,Residential,Independent house,N/A,N/A,ddd,testing,814112,"Gali No,. 2 To Gali No. 6",testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,650,New,Counter,CASH,10/01/2022 21:55:29,10/01/2022 21:55:29,10/01/2022 21:56:12,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
344,,FSM-DKN-2021-12-15-000044,Application Created,Residential,Independent house,N/A,N/A,N/A,Dhenkanal,759001,Alsua,Dhenkanal,Punjab,,Online,N/A,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,15/12/2021 18:27:06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
345,,FSM-TST-2022-01-11-000179,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:26:04,12/01/2022 03:25:24,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
346,,FSM-TST-2022-02-08-000369,Pending for DSO Assignment,Residential,Independent house,Conventional Spectic tank,N/A,Near MG Road,testing,560043,"Gali No,. 2 To Gali No. 6",testing,Punjab,,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,650,New,Counter,CASH,09/02/2022 04:30:56,09/02/2022 04:30:57,09/02/2022 04:31:45,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
347,,FSM-DKN-2022-02-19-000446,DSO Rejected,Residential,Row houses,Septic tank with soak pit,110,Gandhi bazar,Dhenkanal,759013,Dhenkanal Town,Dhenkanal,Punjab,,Online,N/A,,,No,N/A,,0,0,0,N/A,N/A,,1000,New,Counter,CASH,19/02/2022 22:29:59,21/02/2022 22:23:32,21/02/2022 22:23:54,21/02/2022 22:25:37,N/A,21/02/2022 22:24:20,N/A,N/A,N/A,,,,,,2,N/A
348,,FSM-TST-2022-01-12-000241,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,13/01/2022 00:47:27,13/01/2022 00:47:18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
349,,FSM-TST-2021-12-06-000007,Pending for payment,Residential,Independent house,Conventional Spectic tank,N/A,N/A,testing,,Main Road Abadpura,testing,Punjab,,Online,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,07/12/2021 00:07:12,07/12/2021 00:08:27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
350,,FSM-TST-2021-12-12-000027,Cancelled,Residential,Independent house,Septic tank with soak pit,N/A,N/A,testing,,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,650,New,Counter,CASH,13/12/2021 02:06:46,13/12/2021 02:06:35,13/12/2021 02:06:42,N/A,N/A,N/A,N/A,13/12/2021 02:07:22,N/A,,,,,,2,N/A
351,,FSM-TST-2022-01-12-000239,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 23:50:39,12/01/2022 23:50:39,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
352,,FSM-TST-2022-01-12-000243,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,13/01/2022 01:17:29,13/01/2022 01:17:29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
353,,FSM-TST-2022-01-11-000212,Pending for DSO Assignment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,650,New,Counter,CASH,12/01/2022 03:36:08,12/01/2022 03:36:09,12/01/2022 15:36:26,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
354,,FSM-BLS-2021-12-29-000075,Pending for payment,Residential,Independent house,N/A,N/A,N/A,Balasore,756001,Angargadia(P),Balasore,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,29/12/2021 18:01:35,29/12/2021 18:01:35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
355,,FSM-TST-2022-01-11-000171,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:25:41,12/01/2022 03:25:41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
356,,FSM-TST-2022-01-11-000197,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:29:49,12/01/2022 03:29:09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
357,,FSM-TST-2022-01-11-000148,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:19:41,12/01/2022 03:19:41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
358,,FSM-TST-2021-12-15-000053,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,16/12/2021 02:45:53,16/12/2021 02:45:53,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
359,,FSM-TST-2022-01-11-000112,Pending for DSO Assignment,Residential,Independent house,Septic tank with soak pit,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,650,New,Counter,CASH,11/01/2022 15:44:37,11/01/2022 15:44:14,11/01/2022 15:44:39,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
360,,FSM-BAM-2022-03-01-000499,Application Created,Residential,Independent house,N/A,N/A,N/A,Berhampur,,Raghupati Nagar,Berhampur,Punjab,,Online,N/A,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,01/03/2022 07:13:55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
361,,FSM-TST-2022-01-11-000201,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:32:26,12/01/2022 03:31:46,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
362,,FSM-TST-2022-01-11-000173,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:25:48,12/01/2022 03:25:08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
363,,FSM-TST-2022-01-10-000104,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,11/01/2022 04:21:11,11/01/2022 04:21:11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
364,,FSM-BAM-2022-02-14-000424,Pending for payment,Residential,Independent house,N/A,N/A,Brajrajnagar 2nd lane panigrahipentha,Berhampur,,Berhampur,Berhampur,Punjab,,Counter,N/A,,,No,N/A,TATA LPT709/34,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,15/02/2022 04:55:18,15/02/2022 04:54:17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
365,,FSM-TST-2022-02-02-000312,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,02/02/2022 19:28:02,02/02/2022 19:28:02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
366,,FSM-TST-2022-01-11-000158,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:21:20,12/01/2022 03:21:20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
367,,FSM-TST-2022-01-11-000141,Pending for payment,Residential,Apartment,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:09:22,12/01/2022 03:09:22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
368,,FSM-TST-2021-12-12-000026,Rejected,Residential,Apartment,Conventional Spectic tank,N/A,N/A,testing,,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,13/12/2021 02:05:55,13/12/2021 02:05:42,N/A,N/A,N/A,N/A,13/12/2021 02:06:05,N/A,N/A,,,,,,2,N/A
369,,FSM-TST-2022-02-08-000364,Pending for DSO Approval,Residential,Independent house,Conventional Spectic tank,N/A,near ramamurthy nagar sig,testing,560043,"Gali No,. 2 To Gali No. 6",testing,Punjab,,Telephone,Testing DSO,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,650,New,Counter,CASH,09/02/2022 01:24:49,09/02/2022 01:24:50,09/02/2022 01:25:18,N/A,N/A,09/02/2022 01:28:23,N/A,N/A,N/A,,,,,,2,N/A
370,,FSM-TST-2022-01-11-000150,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:19:50,12/01/2022 03:19:50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
371,,FSM-DKN-2021-12-17-000060,Application Created,Residential,Independent house,Conventional Spectic tank,C/O-Nirmal Prasad Das# Prasad Printers,Kunjakanta,Dhenkanal,759001,Dhenkanal Town,Dhenkanal,Punjab,,Online,N/A,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,17/12/2021 19:00:02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
372,,FSM-TST-2022-02-23-000466,Pending for payment,Residential,Apartment,Conventional Spectic tank,N/A,N/A,testing,,Tubewell wali Gali,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,23/02/2022 22:09:48,23/02/2022 22:09:48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
373,,FSM-TST-2022-01-11-000146,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:19:00,12/01/2022 03:19:00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
374,,FSM-TST-2022-02-02-000319,Application Created,Residential,Independent house,Conventional Spectic tank,N/A,N/A,testing,,Main Road Abadpura,testing,Punjab,,Online,N/A,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,02/02/2022 22:30:13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
375,,FSM-TST-2022-01-11-000211,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:36:06,12/01/2022 03:36:06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
376,,FSM-BAM-2022-02-24-000479,Pending for payment,Residential,Independent house,N/A,N/A,Anand Nagar,Berhampur,,Berhampur,Berhampur,Punjab,,Counter,N/A,,,No,N/A,TATA LPT709/34,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,24/02/2022 14:39:07,24/02/2022 14:39:07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
377,,FSM-BLS-2021-12-28-000067,Application Created,Residential,Independent house,Conventional Spectic tank,123,Bhoisahi,Balasore,756001,Padhunpada(P),Balasore,Punjab,,Online,N/A,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,28/12/2021 17:42:09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
378,,FSM-TST-2022-01-11-000136,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 01:29:03,12/01/2022 01:29:03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
379,,FSM-TST-2022-01-11-000163,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:25:10,12/01/2022 03:25:10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
380,,FSM-TST-2021-12-14-000029,Application Created,Residential,Independent house,N/A,N/A,N/A,testing,,"Gali No,. 2 To Gali No. 6",testing,Punjab,,Online,N/A,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,14/12/2021 20:32:58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
381,,FSM-TST-2022-01-11-000210,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:36:03,12/01/2022 03:36:03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
382,,FSM-TST-2022-01-11-000203,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:35:39,12/01/2022 03:34:59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
383,,FSM-TST-2022-01-11-000184,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:26:23,12/01/2022 03:25:43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
384,,FSM-TST-2022-01-11-000113,Pending for DSO Assignment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,650,New,Counter,CASH,11/01/2022 15:45:30,11/01/2022 15:45:07,11/01/2022 15:45:27,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
385,,FSM-TST-2022-01-12-000242,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,13/01/2022 01:02:29,13/01/2022 01:02:29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
386,,FSM-TST-2022-01-11-000162,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:23:22,12/01/2022 03:23:22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
387,,FSM-TST-2022-01-11-000208,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:35:57,12/01/2022 03:35:57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
388,,FSM-TST-2022-01-11-000144,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:17:45,12/01/2022 03:17:46,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
389,,FSM-TST-2021-12-15-000056,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,16/12/2021 02:55:08,16/12/2021 02:54:18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
390,,FSM-BAM-2022-02-24-000482,Pending for payment,Residential,Independent house,N/A,N/A,Badasahi,Berhampur,,Ankuli,Berhampur,Punjab,,Counter,N/A,,,No,N/A,TATA LPT709/34,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,24/02/2022 14:58:01,24/02/2022 14:58:03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
391,,FSM-TST-2022-01-11-000188,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:29:03,12/01/2022 03:28:24,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
392,,FSM-TST-2022-01-12-000236,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 23:05:36,12/01/2022 23:05:36,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
393,,FSM-TST-2022-01-11-000177,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:25:59,12/01/2022 03:25:19,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
394,,FSM-TST-2022-01-12-000246,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,13/01/2022 02:35:00,13/01/2022 02:34:49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
395,,FSM-TST-2022-01-11-000139,Pending for payment,Residential,Apartment,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 01:52:59,12/01/2022 01:52:59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
396,,FSM-DKN-2022-03-02-000501,Application Created,Residential,Independent house,N/A,N/A,N/A,Dhenkanal,,Other,Dhenkanal,Punjab,,Online,N/A,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,03/03/2022 00:49:46,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
397,,FSM-TST-2022-01-11-000166,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:25:19,12/01/2022 03:24:40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
398,,FSM-TST-2022-01-11-000126,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,11/01/2022 21:13:53,11/01/2022 21:13:22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
399,,FSM-TST-2022-01-12-000235,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 22:50:34,12/01/2022 22:50:29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
